customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,Age,Age_group,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
1180,Gaye,Quickenden,Female,48,1975-08-17,45.844911158358705,mid-age adult,Account Representative I,Financial Services,Affluent Customer,N,No,10
1181,Brita,Plant,Female,2,1978-06-06,43.03943170630391,mid-age adult,Tax Accountant,Argiculture,Mass Customer,N,No,8
1182,Carolann,Ottiwill,Female,84,1975-01-11,46.44217143233131,mid-age adult,Data Coordiator,IT,Mass Customer,N,Yes,7
1183,Joe,Shalliker,Male,50,1958-11-14,62.61203444602994,senior cetizen,Media Manager II,,Affluent Customer,N,No,6
1184,Auberta,Teodori,Female,89,1968-10-07,52.70792485698884,mid-age adult,Social Worker,Health,Mass Customer,N,No,13
1185,Xena,Rossbrooke,Female,17,2000-07-23,20.894226226851856,youth,VP Product Management,,Mass Customer,N,Yes,2
1186,Brantley,Cecchi,Male,70,1977-05-28,44.06408924055049,mid-age adult,Help Desk Operator,Manufacturing,Affluent Customer,N,Yes,20
1188,Sally,Cominoli,Female,14,1984-02-23,37.318883761098434,adult,Statistician IV,,Affluent Customer,N,Yes,4
1189,Mart,Bazoche,Male,22,1988-08-29,32.80107554192035,adult,Geologist I,Health,High Net Worth,N,Yes,8
1190,Sib,Gilby,Female,67,1968-09-07,52.79011663781076,mid-age adult,Assistant Professor,Financial Services,Affluent Customer,N,Yes,10
1191,Merrielle,Vegas,Female,20,1996-05-22,25.066828966577884,adult,Director of Sales,,Mass Customer,N,Yes,1
1192,Hollyanne,McCarter,Female,31,1969-12-12,51.52710293918062,mid-age adult,VP Quality Control,Manufacturing,Mass Customer,N,No,16
1193,Quintus,Whear,Male,58,1986-01-21,35.40655499397514,adult,Safety Technician I,Retail,High Net Worth,N,No,5
1194,Audry,Scurrey,Female,69,1992-03-25,29.22847280219432,adult,Junior Executive,Telecommunications,Affluent Customer,N,No,3
1195,Ally,Folliott,Female,0,1978-03-22,43.247650884386104,mid-age adult,VP Marketing,Telecommunications,Mass Customer,N,No,18
1196,Phillie,Bradforth,Female,23,1998-03-19,23.242171432331308,youth,Research Nurse,Health,Mass Customer,N,No,2
1197,Isobel,Lampett,Female,44,1997-10-16,23.664089240550485,youth,Professor,Financial Services,High Net Worth,N,Yes,5
1198,Alina,Rickson,Female,73,1973-09-30,47.724363213153225,mid-age adult,Sales Representative,Retail,High Net Worth,N,No,7
1199,Ludovico,Bertot,Male,7,1958-06-14,63.031212528221715,senior cetizen,VP Accounting,Financial Services,Affluent Customer,N,Yes,5
1200,Hedda,Lathom,Female,38,1974-04-30,47.143541295345,mid-age adult,Librarian,Entertainment,High Net Worth,N,No,18
1202,Rollie,,Male,90,1992-02-26,29.305185130961444,adult,Sales Representative,Retail,Mass Customer,N,Yes,8
1203,Claresta,Carnier,Female,38,1988-05-06,33.11614403507103,adult,Technical Writer,Health,Affluent Customer,N,No,22
1204,Trudy,Huffy,Female,12,1971-03-24,50.247650884386104,mid-age adult,Senior Developer,Manufacturing,Affluent Customer,N,Yes,16
1205,Barton,Baudts,Male,38,1978-06-05,43.04217143233131,mid-age adult,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,13
1206,Lucina,Metcalf,Female,13,1978-05-07,43.12162348712583,mid-age adult,Paralegal,Financial Services,Mass Customer,N,No,13
1207,Mabel,Marousek,Female,30,1997-09-25,23.72162348712583,youth,Engineer IV,Health,Mass Customer,N,No,1
1208,Lira,Durn,Female,23,1983-12-26,37.48052759671487,adult,Budget/Accounting Analyst IV,Financial Services,Mass Customer,N,No,15
1209,Jacky,Jerosch,Male,40,1977-09-06,43.78737691178336,mid-age adult,Senior Developer,Property,High Net Worth,N,Yes,11
1211,Gunar,Petasch,Male,45,1978-07-23,42.91066458301624,mid-age adult,VP Sales,Financial Services,Affluent Customer,N,Yes,14
1212,Cindy,Freeborn,Female,28,1968-10-24,52.66134951452309,mid-age adult,Legal Assistant,Property,Affluent Customer,N,No,13
1213,Matthieu,Schruur,Male,80,1973-10-21,47.66682896657788,mid-age adult,Accounting Assistant II,,High Net Worth,N,No,15
1214,Martino,Shalcros,Male,0,1989-05-01,32.12984266520802,adult,Internal Auditor,Property,High Net Worth,N,No,15
1215,Dyann,Turbard,Female,79,1967-02-26,54.32162348712583,mid-age adult,VP Quality Control,Manufacturing,Mass Customer,N,No,11
1216,Frank,Vallerine,Female,15,1959-06-25,62.00107554192035,senior cetizen,Software Test Engineer I,Telecommunications,Affluent Customer,N,Yes,10
1217,Dulcinea,Janssen,Female,67,1968-08-19,52.842171432331305,mid-age adult,Structural Engineer,Manufacturing,High Net Worth,N,No,16
1220,Paulie,Akerman,Male,12,1987-06-08,34.02847280219432,adult,Editor,,High Net Worth,N,No,14
1221,Byrom,Draisey,Male,75,1995-09-25,25.724363213153225,adult,VP Product Management,Health,High Net Worth,N,Yes,14
1222,Barbey,Ville,Female,83,1970-11-01,50.63943170630391,mid-age adult,Account Executive,Property,Mass Customer,N,No,19
1223,Kristyn,,Female,19,1965-01-05,56.464089240550486,mid-age adult,Senior Sales Associate,Manufacturing,Mass Customer,N,Yes,16
1224,Aundrea,Reisenberg,Female,9,1977-04-04,44.21203444602994,mid-age adult,Junior Executive,Manufacturing,Mass Customer,N,No,16
1225,Arte,Witchell,Male,5,1988-01-22,33.40381526794775,adult,Clinical Specialist,Health,Mass Customer,N,Yes,10
1226,Constantia,Sirr,Female,32,1981-03-16,40.26134951452309,mid-age adult,Director of Sales,Health,Mass Customer,N,Yes,13
1227,Carlina,Pencot,Female,63,1989-09-30,31.713404309043636,adult,Software Engineer I,IT,Affluent Customer,N,Yes,12
1228,Marti,Bisterfeld,Female,43,1962-04-27,59.15997965150939,senior cetizen,Senior Cost Accountant,Financial Services,Affluent Customer,N,No,6
1229,Sebastian,Trass,Male,38,2000-01-08,21.433952254249114,youth,GIS Technical Architect,Manufacturing,Affluent Customer,N,Yes,1
1231,Aloisia,Shawel,Female,94,1973-07-28,47.89970567890665,mid-age adult,Social Worker,Health,Affluent Customer,N,No,18
1232,Stillmann,Wilfling,Male,83,1959-09-12,61.78463718575596,senior cetizen,Help Desk Operator,Property,Affluent Customer,N,No,20
1234,Rancell,Yven,Male,87,1965-04-19,56.17915773370117,mid-age adult,Geologist I,,Mass Customer,N,No,17
1235,Sharon,Cranage,Female,24,1969-02-28,52.313404309043634,mid-age adult,Dental Hygienist,Health,Mass Customer,N,No,9
1236,Bryanty,Megarrell,Male,75,1974-05-21,47.086007048769666,mid-age adult,Web Designer IV,Financial Services,High Net Worth,N,Yes,18
1237,Junia,Humerstone,Female,6,1969-12-31,51.47504814466007,mid-age adult,Research Nurse,Health,High Net Worth,N,No,16
1238,Steward,Beedham,Male,24,1978-06-01,43.053130336440894,mid-age adult,Graphic Designer,,Affluent Customer,N,Yes,6
1240,Pen,Earey,Female,64,1965-05-13,56.11340430904364,mid-age adult,Sales Associate,Manufacturing,Mass Customer,N,Yes,19
1241,Lolly,Junkison,Female,23,1986-03-22,35.242171432331304,adult,Pharmacist,Health,Affluent Customer,N,Yes,11
1242,Bartholomeo,Meeke,Male,36,1973-02-04,48.37641800767377,mid-age adult,Human Resources Assistant III,Property,High Net Worth,N,Yes,18
1243,Robbert,Blakey,Male,73,1953-08-09,67.88052759671487,senior cetizen,Research Assistant II,Retail,Mass Customer,N,No,8
1245,Erin,Shawell,Male,34,1994-05-31,27.044911158358705,adult,Product Engineer,Manufacturing,Affluent Customer,N,No,1
1247,Hildagarde,Eyrl,Female,15,1960-10-05,60.71888376109843,senior cetizen,Geologist I,Entertainment,Affluent Customer,N,No,11
1248,Genia,Bartel,Female,31,1963-12-18,57.51614403507104,mid-age adult,General Manager,,Affluent Customer,N,Yes,7
1250,Jacklyn,Kewley,Female,42,2001-11-02,19.614774172057334,youth,Help Desk Technician,Manufacturing,Mass Customer,N,No,1
1251,Codie,Arnecke,Male,63,1997-10-01,23.705185130961443,youth,Desktop Support Technician,Property,Mass Customer,N,No,2
1252,Les,Ellwood,Male,46,1965-01-16,56.433952254249114,mid-age adult,Recruiting Manager,Manufacturing,Mass Customer,N,Yes,14
1253,Mahalia,,Female,81,1996-08-19,24.822993350139527,adult,Research Assistant I,Manufacturing,Mass Customer,N,No,5
1254,Quillan,McDuffie,Male,60,1958-12-18,62.51888376109843,senior cetizen,Graphic Designer,Retail,Mass Customer,N,Yes,5
1256,Granny,Lukes,Male,8,1986-05-11,35.105185130961445,adult,Food Chemist,Health,High Net Worth,N,No,9
1257,Prentiss,MacVicar,Male,40,1972-06-19,49.00655499397514,mid-age adult,Assistant Professor,Property,Affluent Customer,N,Yes,9
1258,Nefen,Ferriere,Male,89,1978-04-21,43.16545910356418,mid-age adult,Geological Engineer,Manufacturing,Mass Customer,N,No,6
1259,Emmi,Dymock,Female,23,1973-11-24,47.57367828164637,mid-age adult,Assistant Professor,Financial Services,Mass Customer,N,No,9
1260,Fremont,Spawton,Male,92,1989-10-01,31.71066458301624,adult,Tax Accountant,Property,Mass Customer,N,No,9
1261,Candice,Lohde,Female,61,1971-02-16,50.346281021372405,mid-age adult,Legal Assistant,Manufacturing,Mass Customer,N,No,4
1262,Aindrea,MacConchie,Female,90,1967-12-07,53.54354129534501,mid-age adult,Technical Writer,,High Net Worth,N,Yes,19
1263,Elliot,Posselow,Male,41,1973-06-16,48.014774172057336,mid-age adult,Nurse,Manufacturing,Affluent Customer,N,No,8
1265,Kipper,Monck,Male,72,1987-07-22,33.90792485698884,adult,Biostatistician I,Property,Mass Customer,N,Yes,2
1266,Harry,,Male,68,1978-05-02,43.13532211726282,mid-age adult,Human Resources Manager,Health,Mass Customer,N,Yes,10
1267,Leopold,Dainton,Male,39,1979-06-03,42.0476508843861,mid-age adult,Safety Technician IV,Entertainment,Affluent Customer,N,Yes,19
1269,Ravid,Kilgallon,Male,56,1990-08-25,30.812034446029937,adult,Account Coordinator,Property,High Net Worth,N,Yes,7
1270,Cullen,Langshaw,Male,72,1983-02-27,38.30792485698884,adult,Paralegal,Financial Services,Affluent Customer,N,No,10
1271,Jo-anne,Pringer,Female,71,1994-07-11,26.932582391235417,adult,Accounting Assistant II,Telecommunications,Mass Customer,N,Yes,6
1273,Hieronymus,Whinray,Male,48,1974-07-31,46.891486500824456,mid-age adult,General Manager,Financial Services,Affluent Customer,N,Yes,14
1274,Emmerich,Tinkler,Male,12,1977-11-16,43.59285636383816,mid-age adult,Mechanical Systems Engineer,Manufacturing,Mass Customer,N,No,20
1275,Francisca,Whittek,Female,70,1966-01-10,55.4503906104135,mid-age adult,General Manager,Health,Mass Customer,N,Yes,8
1276,Farrel,Waiting,Male,24,1964-06-07,57.0449111583587,mid-age adult,Dental Hygienist,Health,Affluent Customer,N,No,4
1277,Elias,Gerrie,Male,26,1972-12-26,48.486007048769665,mid-age adult,Help Desk Technician,,Mass Customer,N,Yes,9
1278,Betsy,Schruurs,Female,14,1998-11-15,22.581897459728566,youth,Pharmacist,Health,Affluent Customer,N,No,2
1279,Burr,Lygoe,Male,30,1962-08-12,58.866828966577884,mid-age adult,Staff Accountant I,Financial Services,Mass Customer,N,No,20
1280,Horacio,Peyntue,Male,71,1978-01-24,43.40381526794775,mid-age adult,Marketing Assistant,Manufacturing,High Net Worth,N,Yes,15
1281,Leighton,Zisneros,Male,29,1968-07-07,52.95997965150939,mid-age adult,Administrative Assistant III,Manufacturing,Affluent Customer,N,Yes,16
1282,Garald,Pidler,Male,99,1980-11-15,40.59285636383816,mid-age adult,Programmer Analyst III,Entertainment,Affluent Customer,N,Yes,14
1283,Tory,Minnette,Female,43,1994-08-23,26.814774172057334,adult,Clinical Specialist,Health,Mass Customer,N,No,1
1284,Alexis,Aronov,Male,30,1976-01-28,45.395596089865556,mid-age adult,Junior Executive,Entertainment,Affluent Customer,N,No,11
1285,Tomkin,Fudge,Male,44,1973-05-23,48.080527596714866,mid-age adult,Office Assistant III,Manufacturing,Mass Customer,N,Yes,12
1286,Mina,Clawley,Female,83,1975-06-28,45.981897459728565,mid-age adult,Senior Quality Engineer,Manufacturing,High Net Worth,N,Yes,16
1287,Nicko,Saddleton,Male,72,1960-10-23,60.66956869260528,senior cetizen,Systems Administrator I,Financial Services,Mass Customer,N,Yes,20
1288,Abra,Cuardall,Female,51,1979-10-07,41.702445404934046,mid-age adult,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,18
1290,Vassily,Ramalho,Male,49,1967-08-08,53.87504814466008,mid-age adult,VP Marketing,Financial Services,High Net Worth,N,Yes,6
1291,Warner,Zuker,Male,0,1980-08-16,40.842171432331305,mid-age adult,Quality Engineer,Health,Mass Customer,N,No,12
1293,Vidovic,Fretson,Male,89,1980-10-07,40.699705678906646,mid-age adult,Quality Engineer,IT,Mass Customer,N,No,8
1295,Irving,Murton,Male,66,1997-01-25,24.387376911783363,adult,Nurse,Argiculture,Mass Customer,N,Yes,5
1296,Essy,Vondrak,Female,61,1989-03-11,32.26956869260528,adult,Paralegal,Financial Services,Affluent Customer,N,Yes,9
1297,Shay,Gimbart,Male,91,1981-02-12,40.3490207473998,mid-age adult,Social Worker,Health,Mass Customer,N,No,3
1298,Guglielmo,Yele,Male,35,1974-04-06,47.20929472000254,mid-age adult,Research Nurse,Health,Mass Customer,N,No,16
1299,Maddy,Aiskovitch,Female,72,1977-01-17,44.42299335013953,mid-age adult,Media Manager IV,,Affluent Customer,N,No,12
1300,Sisely,Strelitzer,Female,0,1991-03-10,30.272308418632676,adult,Physical Therapy Assistant,Financial Services,Affluent Customer,N,Yes,9
1301,Trix,,Female,17,1991-11-25,29.55997965150939,adult,Structural Analysis Engineer,Health,Mass Customer,N,No,9
1302,Ericka,Eggers,Female,29,1998-05-03,23.11888376109843,youth,Biostatistician I,Financial Services,Affluent Customer,N,Yes,2
1304,Emmy,Lumbly,Male,23,1977-11-16,43.59285636383816,mid-age adult,Administrative Assistant III,,High Net Worth,N,No,11
1305,Averil,Gentiry,Male,97,1970-03-01,51.31066458301624,mid-age adult,Executive Secretary,Financial Services,High Net Worth,N,Yes,6
1306,Doyle,Oleksinski,Male,13,1956-04-12,65.20381526794775,senior cetizen,Occupational Therapist,Health,Affluent Customer,N,Yes,13
1307,Emlyn,Musgrave,Female,73,1970-09-06,50.792856363838155,mid-age adult,Dental Hygienist,Health,High Net Worth,N,Yes,10
1308,Andrey,Conre,Male,34,1976-08-27,44.814774172057334,mid-age adult,Analog Circuit Design manager,,Affluent Customer,N,Yes,18
1309,Adlai,Fabry,Male,95,1977-03-22,44.247650884386104,mid-age adult,VP Marketing,,Mass Customer,N,No,13
1310,Keane,Leebeter,Male,38,1986-12-20,34.49422622685186,adult,Geological Engineer,Manufacturing,High Net Worth,N,Yes,13
1311,Sharona,Cunah,Female,89,1984-10-06,36.699705678906646,adult,VP Accounting,Financial Services,Mass Customer,N,Yes,13
1312,Magda,Baugh,Female,96,1994-07-16,26.91888376109843,adult,Food Chemist,Health,Affluent Customer,N,No,8
1313,Hughie,Laboune,Male,59,1986-02-09,35.3545001994546,adult,Analyst Programmer,Property,Mass Customer,N,No,22
1314,De,Eilhart,Female,25,1970-02-23,51.32710293918062,mid-age adult,Clinical Specialist,Health,Mass Customer,N,Yes,6
1316,Steven,Castellaccio,Male,79,1990-03-06,31.283267322742265,adult,Recruiter,Retail,High Net Worth,N,Yes,18
1317,Barrett,Lindley,Male,2,1973-01-18,48.42299335013953,mid-age adult,General Manager,Retail,Mass Customer,N,Yes,5
1318,Barbe,Assender,Female,10,1966-08-17,54.8503906104135,mid-age adult,Senior Developer,Financial Services,Mass Customer,N,Yes,4
1321,Bree,Domenge,Female,29,1994-07-05,26.9490207473998,adult,Editor,Argiculture,Affluent Customer,N,No,8
1322,Kathye,Christie,Female,37,2001-10-16,19.66134951452309,youth,Data Coordiator,Financial Services,Mass Customer,N,Yes,1
1323,Kristofor,Mockes,Male,27,1988-04-04,33.203815267947746,adult,Account Executive,,High Net Worth,N,Yes,9
1324,Randie,Arnowitz,Female,88,1978-02-22,43.32436321315323,mid-age adult,Web Designer III,Manufacturing,Mass Customer,N,No,11
1325,Ty,Belliard,Male,67,1968-08-25,52.82573307616693,mid-age adult,Account Executive,Argiculture,High Net Worth,N,Yes,14
1326,Goddard,Tinn,Male,15,1966-02-23,55.32984266520802,mid-age adult,Biostatistician III,Health,Affluent Customer,N,Yes,5
1327,Sarita,Khosa,Female,57,1995-11-25,25.55723992548199,adult,Director of Sales,Property,Affluent Customer,N,No,6
1328,Stavro,Gargett,Male,19,1981-09-02,39.795596089865555,mid-age adult,Budget/Accounting Analyst IV,IT,Mass Customer,N,Yes,6
1329,Wendy,Randlesome,Female,65,1989-07-15,31.924363213153224,adult,Database Administrator IV,,Mass Customer,N,No,11
1330,Gery,Headrick,Male,20,1985-08-02,35.87778787068747,adult,Technical Writer,,Affluent Customer,N,No,19
1331,Edward,Hawkwood,Male,12,1987-03-24,34.23669198027651,adult,Tax Accountant,Telecommunications,High Net Worth,N,No,17
1332,Garek,De la Barre,Male,87,1978-05-01,43.13806184329021,mid-age adult,Technical Writer,,Mass Customer,N,Yes,12
1333,Phillipp,McMonnies,Male,4,1973-08-23,47.82847280219432,mid-age adult,Compensation Analyst,Financial Services,High Net Worth,N,No,9
1334,Cicily,Jenks,Female,72,1998-10-23,22.644911158358706,youth,Senior Financial Analyst,Financial Services,Mass Customer,N,No,4
1336,Moise,Inde,Male,83,1989-03-13,32.26408924055048,adult,Physical Therapy Assistant,,Mass Customer,N,Yes,15
1337,Damara,Wheatland,Female,15,1988-03-08,33.27778787068747,adult,Structural Engineer,Health,Mass Customer,N,No,10
1338,Giuseppe,Tezure,Male,53,1980-11-24,40.56819882959158,mid-age adult,Product Engineer,,High Net Worth,N,No,14
1339,Mariam,Guiel,Female,82,1978-12-09,42.52984266520802,mid-age adult,Editor,IT,High Net Worth,N,No,14
1340,Crawford,Dreini,Male,16,1977-11-05,43.622993350139524,mid-age adult,Statistician I,,High Net Worth,N,No,18
1341,Parry,Rigolle,Male,65,1986-05-18,35.086007048769666,adult,Computer Systems Analyst I,Financial Services,Affluent Customer,N,No,15
1343,Creight,Deery,Male,67,1979-12-10,41.52710293918062,mid-age adult,Dental Hygienist,Health,High Net Worth,N,No,5
1344,Renelle,Tutin,Female,20,1995-11-02,25.62025362411213,adult,Tax Accountant,Manufacturing,Mass Customer,N,No,4
1345,Jeth,Marien,Male,94,1960-09-11,60.78463718575596,senior cetizen,Senior Sales Associate,Manufacturing,Mass Customer,N,No,12
1346,Woody,Dowthwaite,Male,9,1970-06-19,51.00929472000254,mid-age adult,Administrative Assistant IV,Telecommunications,Mass Customer,N,No,19
1347,Leisha,Signoret,Female,14,1977-12-16,43.510664583016236,mid-age adult,Help Desk Operator,Manufacturing,Mass Customer,N,Yes,14
1348,Lowe,Hinckes,Male,88,1984-04-10,37.19011663781076,adult,VP Sales,,High Net Worth,N,No,13
1349,Curran,Gush,Male,83,1997-05-07,24.10792485698884,adult,Electrical Engineer,Manufacturing,Affluent Customer,N,No,1
1350,Bing,Vicar,Male,10,1957-09-30,63.73532211726281,senior cetizen,Staff Scientist,Retail,Mass Customer,N,Yes,8
1352,Jerald,Lesly,Male,53,1954-12-28,66.49422622685185,senior cetizen,Electrical Engineer,Manufacturing,High Net Worth,N,No,18
1353,Phebe,Dockwra,Female,1,1980-03-31,41.22025362411213,mid-age adult,Clinical Specialist,Health,Mass Customer,N,Yes,11
1354,Karee,Hyman,Female,0,2000-10-15,20.664089240550485,youth,Analyst Programmer,Financial Services,Affluent Customer,N,No,2
1355,Isador,Hallitt,Male,37,2001-04-04,20.195596089865553,youth,VP Quality Control,Property,Mass Customer,N,No,1
1356,Ofella,Walbrook,Female,12,1981-02-24,40.316144035071034,mid-age adult,Account Representative I,,High Net Worth,N,No,13
1357,Waylin,Eassom,Male,69,1993-05-14,28.09148650082446,adult,Research Nurse,Health,High Net Worth,N,No,6
1358,Gerome,Whittock,Male,8,1994-04-11,27.181897459728567,adult,Dental Hygienist,Health,High Net Worth,N,No,6
1359,Estrella,Carwithen,Female,54,1993-02-24,28.30792485698884,adult,Help Desk Technician,Retail,Mass Customer,N,No,6
1360,Maurice,Blas,Male,41,1970-07-04,50.96819882959158,mid-age adult,Design Engineer,Manufacturing,Mass Customer,N,Yes,15
1361,Gradeigh,Saltmarshe,Male,56,1964-12-12,56.52984266520802,mid-age adult,Professor,Manufacturing,Affluent Customer,N,No,19
1362,Giuditta,Dearlove,Female,20,1973-02-20,48.33258239123542,mid-age adult,Account Executive,Manufacturing,Affluent Customer,N,Yes,15
